datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap,chainlink_daily_active_addresses,new_unique_add,real.vol,Price,Daily Active Deposits,Transaction Volume,Amount held by top addresses,Amount held by top exchange addresses,Amount held by top non-exchange addresses,Age Consumed,Velocity,Coin Supply on Exchanges,Coin Supply on Exchanges (as % of total supply),Coin Supply outside of Exchanges,Exchange Inflow,Exchange Outflow,Exchange Flow Balance,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Total_supply,Sum_treasury,Circulating_supply,Amount held by top addresses (% total supply),Amount held by top addresses (% circulating supply )
2018-11-01,0.5073743824,0.514022,0.583402,0.4971033971,15507100,179907700,509,156,17517994,0.5351130000000001,135,5405164,754429358,109159669,654267128,277475098,2.3576719360564766,118656635,11.865663580572019,881343364,1025405,-1050586,-25180,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.754429358,0.3261136290304166
2018-11-02,0.5146160632,0.5027507127,0.524203,0.4971508193,2987304,175962749,240,78,3540118,0.509957,32,603380,754465683,109195995,654455006,30528548,2.1042403444627986,118022178,11.802217827666638,881977821,193971,-174662,19308,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.754465683,0.32621331082554533
2018-11-03,0.50197,0.543031,0.5553916841000001,0.49988281780000005,3484070,190060850,181,58,4066398,0.511147,29,867079,755265884,109996195,654267128,1954850,2.195304181593084,118486471,11.848647116369126,881513528,260575,-186150,74425,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.755265884,0.32840919443583544
2018-11-04,0.5411814512,0.5047498301,0.5433429021,0.486740473,2974498,176662441,189,45,3548632,0.5198286517,37,1350983,754384498,109114810,654267128,27931702,1.8957279430116896,118649924,11.864992492141464,881350075,495532,-332755,162776,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.754384498,0.32599052578665955
2018-11-05,0.502914,0.481368,0.5151736983,0.47848137490000003,1623590,168478800,158,47,2169697,0.505627,31,518329,752272436,107002747,654267128,12702838,1.3141657141767809,117084999,11.708499980278413,882915000,167431,-115255,52175,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752272436,0.3201946790809986
2018-11-06,0.481669,0.484115,0.491555,0.464432,1949590,169440250,142,44,2880994,0.469538,23,2799377,751503610,106233922,654267128,327876969,1.603019968950832,117371529,11.737152937027485,882628470,433655,-295339,138315,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.75150361,0.3180848936488822
2018-11-07,0.48440396410000003,0.4816970481,0.489589,0.471198,1231728,168593967,153,44,1642250,0.48144799999999993,29,434072,751729279,106459591,654267128,7083977,2.17492693101302,117404187,11.74041871544671,882595812,103812,-155579,-51767,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.751729279,0.318704166629609
2018-11-08,0.481795,0.497901522,0.522419,0.4791166765,3174047,174265533,209,54,3818778,0.498888569,37,1380146,752494907,107225219,654267128,8588064,2.2724833140984577,117805170,11.780517030049324,882194829,463565,-326020,137545,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752494907,0.32080517622192295
2018-11-09,0.49489,0.492477,0.5008302038,0.483278,1271700,172366950,164,51,1468948,0.489854,22,973106,752431043,107161355,654267128,50556293,1.3756746047028152,117521571,11.752157182241232,882478428,116759,-246347,-129588,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752431043,0.3206299228657193
2018-11-10,0.492345837,0.5170616379,0.527346,0.49051981310000003,2213596,180971573,155,40,2600694,0.522648,31,820370,752708480,107438791,654267128,16445113,2.2853380041972007,117321347,11.732134736191087,882678652,115756,-340506,-224749,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.75270848,0.32139125578230904
2018-11-11,0.520441,0.509636,0.5283883707,0.501918,1026380,178372600,137,45,1348527,0.5102174059000001,20,334125,752812066,107542377,654267128,11411310,1.6281848736064066,117242143,11.72421431935369,882757856,115977,-90062,25915,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752812066,0.3216755128622871
2018-11-12,0.5120464191,0.562799,0.5653000232000001,0.5048906105000001,3420880,196979650,189,52,4018115,0.515496,34,683022,753089169,107819481,654267128,4244715,2.1709076685730637,116804258,11.680425888982212,883195741,167290,-318724,-151434,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.753089169,0.32243592922775305
2018-11-13,0.5618632882,0.581442,0.6217863869,0.5516714168,11449100,203504700,439,123,13403822,0.569537,110,5622913,752721076,107451386,654267129,87050137,2.5701436839691048,116625783,11.662578373506644,883374216,1001387,-1279166,-277778,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752721076,0.3214258212851705
2018-11-14,0.584511,0.5516048822,0.614066,0.48713,9056811,193061709,337,84,11319897,0.614066,70,935460,751996465,106726776,654267129,17432299,1.9912444746334288,116829275,11.682927545955973,883170724,112482,-250213,-137730,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.751996465,0.31943736911035947
2018-11-15,0.547454,0.541633,0.560645414,0.49053116820000003,7177480,189571550,289,80,7754387,0.528605,47,1292048,752486757,107217068,654267129,13830474,2.439012144302546,116954890,11.695489026679995,883045109,439543,-265660,173883,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752486757,0.3207828112768356
2018-11-16,0.538504,0.512894,0.53886,0.5044781366000001,4171370,179512900,217,57,4405175,0.518008,44,1034313,752802778,107533089,654267129,8035900,1.6831022671148297,116570814,11.65708140181191,883429185,159104,-448620,-289515,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752802778,0.3216500250573826
2018-11-17,0.5137578113,0.4850680124,0.515894,0.4755859998,4141307,169773804,202,51,4499625,0.4956474874,39,3343492,751983778,106714089,654267129,202800818,2.076776707131183,116957274,11.695727402146796,883042725,685022,-236061,448961,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.751983778,0.31940255388847927
2018-11-18,0.486116,0.524238,0.532501,0.4809902186,3048070,183483300,179,44,3088873,0.49663199999999996,35,784468,752217913,106948224,654267129,23988852,1.5094991076679312,116488946,11.648894659865075,883511053,162493,-466047,-303554,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752217913,0.3200450589704465
2018-11-19,0.5222752193,0.41129,0.525748,0.390645,4749190,143951500,252,58,5684130,0.462379,51,1404593,753374858,108105169,654267129,24699583,2.2148648797900683,116947615,11.694761508672313,883052384,409044,-363689,45354,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.753374858,0.32321990699426445
2018-11-20,0.408542,0.341813,0.42090221650000004,0.323228862,4418950,119634549,258,51,5365614,0.33555300000000005,63,3038879,751433475,106163786,654267129,130435900,1.9439701823605595,117016238,11.701623829456153,882983761,864782,-851780,13001,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.751433475,0.3178924316337039
2018-11-21,0.34409487050000004,0.367507,0.377458,0.324775,3028430,128627449,190,47,3131233,0.363288,27,2913076,751515590,106245900,654267129,84104884,1.3787802851262758,116574104,11.657410495858922,883425895,245827,-241353,4473,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.75151559,0.3181177687460781
2018-11-22,0.36557262420000003,0.342961,0.384949,0.342961,2252920,120036350,150,40,2493960,0.36343400000000003,24,2186875,752323959,107054270,654267129,81495833,1.7177541084499746,117149778,11.714977876346195,882850221,769823,-154064,615758,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752323959,0.3203360666964264
2018-11-23,0.33900649110000003,0.32987661490000003,0.35133,0.319733,1654390,115456815,163,42,2333871,0.335095,36,1646774,752841100,107571411,654267129,302535730,1.4960226744760643,117191375,11.719137553238195,882808624,228633,-117463,111170,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.7528411,0.32175518695009897
2018-11-24,0.329575,0.284568,0.339396,0.261923,1634890,99598800,165,24,2061743,0.324915455,35,1032985,753152486,107882797,654267129,172868163,1.4882427743872118,117204163,11.72041632509758,882795836,104393,-78799,25594,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.753152486,0.32260968152567915
2018-11-25,0.284489,0.259428,0.284489,0.23878932960000002,3812450,90799800,209,53,4072873,0.269703,45,2896060,754869980,109600291,654267129,491670629,2.3669322837688145,118296578,11.82965782250746,881703421,669103,-390965,278137,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.75486998,0.3273227685192866
2018-11-26,0.259927,0.283866,0.284513,0.239467,2712730,99353100,156,33,3051788,0.2682756387,21,1348048,753742638,108472949,654267129,8661810,1.6488375373644084,117881266,11.788126654471984,882118733,244910,-326318,-81407,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.753742638,0.3242291560131891
2018-11-27,0.2836132856,0.287584,0.307023,0.2663457965,4308920,100654400,179,34,4957415,0.29827227240000004,30,3606741,754119766,108850077,654267129,18030720,3.0052696869474254,117458895,11.745889590691457,882541104,530996,-943745,-412748,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.754119766,0.3252640574869207
2018-11-28,0.2883097297,0.33146,0.350208,0.285821,3667720,116010999,199,54,4257391,0.3262797993,39,3905934,751829709,106560020,654267129,17297482,1.6924809950249586,117558770,11.755877017213054,882441229,494902,-599638,-104735,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.751829709,0.31897976312471643
2018-11-29,0.3315790221,0.3447360694,0.384532279,0.3140159133,4077979,120657624,267,81,4438693,0.345323044514,39,98384409,752879608,107609919,654267129,34576212284,1.0234543864956271,117612396,11.7612396417198,882387603,292050,-757105,-465054,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.752879608,0.32186085925751307
2018-11-30,0.344778177752,0.322241746476,0.388260089016,0.3112675033,4213313,112784611,207,51,5647736,0.328621315592,40,2515007,753400204,108130515,654267129,28002045,2.5167564828150244,117355479,11.735547924912515,882644520,595679,-899352,-303673,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.753400204,0.3232894606014037
2018-12-01,0.322804951791,0.33269225277,0.344941820404,0.315273009348,2359404,116442288,143,36,2287259,0.334210095121,32,859019,753754901,108485212,654267129,10810264,1.7633435853328392,117356992,11.735699234950024,882643007,114411,-207544,-93133,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.753754901,0.32426280770909177
2018-12-02,0.332233234182,0.31565722113,0.344589451117,0.3141114255,1143867,110480027,114,34,1114801,0.326534484199,23,401919,754039944,108770255,654267129,791647,2.0495594045869168,117521091,11.752109122198947,882478908,132984,-53203,79780,50000000,50000000,50000000,50000000,50000000,35590421,350000010,1000000000,285590421,364409569,0.754039944,0.3250450127449864
