datetime,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Sum_treasury,Total_supply,Circulating_supply,Treasury (% of total supply)
2020-07-06,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-07,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-08,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-09,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-10,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-11,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-12,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-13,50000000,50000000,50000000,37400000,50000000,31090421,350000019,268490421,1000000000,381509560,0.268490421
2020-07-14,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-15,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-16,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-17,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-18,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-19,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-20,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-21,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-22,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-23,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-24,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-25,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-26,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-27,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-28,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-29,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
2020-07-30,50000000,50000000,50000000,37400000,50000000,30590421,350000019,267990421,1000000000,382009560,0.267990421
