datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_BTC_Binance_1,volumefrom_LINK_Binance_2,volumeto_ETH_Binance,volumefrom_LINK_Binance_3,volumeto_USDC_Binance,volumefrom_LINK_Binance_4,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_8,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_10,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_12,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_13,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_16,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_18,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap,Sum_volfrom_Link_Binance,Sum_volfrom_Link_Coinbase,Sum_volfrom_Link_Gemini,Sum_volfrom_Link_Kraken,Sum_volfrom_Link_BitTrex,Sum_volfrom_Link_Poloniex,Sum_volfrom_Link_uniswap,Sum_volfrom_Link_Binance_usd,Sum_volfrom_Link_Coinbase_usd,Sum_volfrom_Link_Gemini_usd,Sum_volfrom_Link_Kraken_usd,Sum_volfrom_Link_BitTrex_usd,Sum_volfrom_Link_Poloniex_usd,Sum_volfrom_Link_uniswap_usd,Sum_volfrom_Link_all,Sum_volfrom_Link_allcex,Sum_volfrom_Link_all_usd,Sum_volfrom_Link_allcex_usd
2020-06-15,3.95715111791,3.9339029500000002,3.99321134,3.67960051,2411006,995,2411006,995,184699,3105,125152,471418,6850306,26068942,137169,524632,137169,524632,4094196,15563573,197615,3327,0,0,0,0,66756,27,18582,310,382975,1450667,7824,29616,38436,15,2335,39,2907,10984,942,0,14366,242,12256507,4291811,0,468313,48595,3849,14366,48215909.043995656,16883567.953742452,0.0,1842297.89222335,191168.01385525,15141.59245455,56514.4497797,17083441,17069075,67204598.94605096,67148084.49627125
2020-06-16,3.9300500832700003,4.04871403,4.08400385726,3.90378326286,1376327,583,1376327,583,119372,2061,57540,230300,3623759,14554530,92765,372923,92765,372923,1426229,5735001,133566,2305,0,0,0,0,18352,7,16322,281,210175,845741,5712,22592,19785,8,1818,31,581,2336,2645,1,7482,127,6738855,1559795,0,244849,27315,3226,7482,27283696.78463565,6315163.90042385,0.0,991323.5815314701,110590.62372945,13061.15146078,30292.478372460002,8581522,8574040,34744128.520153664,34713836.0417812
2020-06-17,4.04811694877,4.1636694,4.17007241,3.99664194,1730297,750,1730297,750,154284,2718,46880,192030,4301280,17558113,122521,498065,122521,498065,1943158,7940284,111108,1956,0,0,0,0,55539,24,14648,254,300147,1216354,6583,26917,21921,9,1116,19,1217,4945,1800,0,12738,222,8208080,2054266,0,370334,29620,3017,12738,34175731.528752,8553284.4836604,0.0,1541948.3435795999,123327.887628,12561.7905798,53036.8208172,10678055,10665317,44459890.855017,44406854.0341998
2020-06-18,4.1636517987,4.16898037,4.23352500195,4.11867419067,1571330,696,1571330,696,128360,2307,82798,345343,3348384,13969700,78805,328634,78805,328634,1972699,8215747,177212,3191,0,0,0,0,58111,25,6504,116,189688,789985,12835,53518,29108,12,1825,32,1440,6000,782,0,7345,131,6859812,2149911,0,254303,43768,2222,7345,28598421.56989044,8962936.75624707,0.0,1060184.21503211,182467.93283416,9263.474382139999,30621.160817649998,9317361,9310016,38843895.10920357,38813273.94838592
2020-06-19,4.16674842354,4.07996193,4.18811189,4.05409127913,1050193,462,1050193,462,75829,1357,21652,88685,2424386,9970938,93973,384157,93973,384157,1233566,5061186,104053,1859,0,0,0,0,40408,17,19548,351,204226,837340,5880,24174,22422,9,3468,62,2150,8826,1389,0,7592,134,4810199,1337619,0,264182,31770,3539,7592,19625428.795724068,5457434.596844669,0.0,1077852.50259126,129620.39051609999,14438.98527027,30975.070972559995,6454901,6447309,26335750.341918927,26304775.27094637
2020-06-20,4.07730494004,4.17076968,4.21130474,4.05273184,1478779,659,1478779,659,113693,2063,12292,50836,2414698,10014907,88674,367612,88674,367612,1923192,7967702,166726,3031,0,0,0,0,37141,16,16845,305,161892,672470,3776,15729,28100,12,4605,84,9251,38788,9558,4,9122,164,5675589,2089918,0,215878,36481,18809,9122,23671574.51734152,8716566.628086241,0.0,900377.41697904,152153.84869608,78448.00691112,38045.76102096,8045797,8036675,33557166.17903496,33519120.418014
2020-06-21,4.19132400774,4.18914952,4.20981561,4.15377113,730065,326,730065,326,56606,1029,16964,70654,1336859,5582676,58413,243866,58413,243866,663151,2768108,67325,1225,0,0,0,0,18034,8,13982,255,80820,337083,4355,18167,10377,4,507,9,672,2791,1550,0,15275,277,2987385,730476,0,112836,15239,2222,15275,12514602.4388052,3060073.18477152,0.0,472686.87523872,63838.44953528,9308.29023344,63989.258918,3863433,3848158,16184498.49750216,16120509.238584159
2020-06-22,4.18572873,4.46793424,4.47036069,4.18572873,2511692,1154,2511692,1154,196091,3593,61369,267050,4659609,20337993,133835,586520,133835,586520,2727502,11893374,159870,2920,0,0,0,0,50975,23,10780,196,387247,1688711,15139,66347,35616,16,7021,128,1850,8111,455,0,12453,228,10208123,2887372,0,449002,57776,2305,12453,45609222.27783152,12900588.22241728,0.0,2006111.40962848,258139.36865024,10298.5884232,55639.18509072,13617031,13604578,60839999.05204144,60784359.86695072
2020-06-23,4.46826719035,4.80625153,4.94150621361,4.40752135,6365033,3125,6365033,3125,540675,10553,107733,514237,10884418,51490875,256423,1201747,256423,1201747,6318572,29969579,430373,8402,0,0,0,0,77391,38,38703,765,632952,3008416,19200,90775,75865,37,5260,102,2583,12191,5352,2,17411,341,24775738,6748945,0,749046,100325,7935,17411,119078428.66937914,32437127.23213585,0.0,3600103.48354038,482187.18474725,38137.60589055,83681.64538883,32399400,32381989,155719665.821082,155635984.17569315
2020-06-24,4.81640089,4.71901691,4.93388413816,4.54730573203,4097463,2053,4097463,2053,281210,5561,85307,401409,10253258,48438749,276484,1303474,276484,1303474,4005246,18881415,289085,5725,0,0,0,0,98602,49,40227,799,661945,3120214,20997,99774,44237,22,3855,76,2357,11088,11272,5,20204,401,19367669,4294331,0,800774,69089,13629,20204,91396357.51828279,20265020.60613721,0.0,3778866.04708834,326032.15929498995,64315.481466389996,95343.01764964,24565696,24545492,115925934.82991935,115830591.81226972
2020-06-25,4.71401348347,4.81104667727,4.82443074465,4.5473699199999995,3132067,1606,3132067,1606,311782,6330,77490,365700,7030842,33201638,151871,714709,151871,714709,3114374,14680146,212930,4333,0,0,0,0,41165,21,18250,371,299355,1413948,8653,40454,31564,16,2419,49,5517,25391,5296,2,14466,288,13987990,3327304,0,358770,42636,10813,14466,67296872.81118599,16007814.853467181,0.0,1726059.216404158,205123.78613208374,52021.84772132051,69596.60123338782,17741979,17727513,85357489.11614412,85287892.51491073
2020-06-26,4.81128474,4.68080532,4.85655816,4.66336549267,1822617,937,1822617,937,157776,3234,30331,143697,5532469,26122757,63431,300277,63431,300277,1991087,9423570,108090,2214,0,0,0,0,26416,13,4192,86,409551,1936548,1228,5829,25345,13,2480,50,1443,6800,786,0,6406,131,9492672,2099177,0,440159,29053,2229,6406,44433349.59861504,9825838.86922164,0.0,2060298.58884588,135991.43696196002,10433.51505828,29985.23887992,12069696,12063290,56495897.24758272,56465912.0087028
2020-06-27,4.67732008,4.42655159,4.6948411100000005,4.37335033504,2250483,1119,2250483,1119,130399,2614,62950,285360,6165533,27809003,322010,1438102,322010,1438102,2636712,11815269,180056,3595,0,0,0,0,38647,19,7371,147,274203,1226397,14791,66484,23796,11,1895,37,5230,23250,567,0,16171,323,11503868,2816768,0,320221,40482,5797,16171,50922465.18655012,12468568.86906112,0.0,1417474.77670139,179195.66146638,25660.71956723,71581.76576189,14703307,14687136,65084946.979108125,65013365.213346235
2020-06-28,4.42982121137,4.5634833,4.62665502,4.38685512,1625766,807,1625766,807,106801,2154,46390,208955,4751931,21438525,126797,570741,126797,570741,1739376,7833686,112716,2277,0,0,0,0,24074,11,10084,202,189421,852667,9939,45253,19774,9,934,18,1545,6963,1001,0,6269,126,8410248,1852092,0,223579,30647,2546,6269,38380026.2968584,8451990.912063599,0.0,1020299.0327307,139857.07269509998,11618.628481799999,28608.476807699997,10525381,10519112,48032400.4196373,48003791.942829594
2020-06-29,4.56697561013,4.61792962,4.652367,4.4487809,1444226,718,1444226,718,96371,1946,26948,122290,4789663,21719855,104338,474628,104338,474628,1412901,6428620,99473,2013,0,0,0,0,27736,13,2896,58,151002,688637,21600,98444,14985,7,1295,26,763,3448,354,0,9366,187,8010110,1512374,0,181634,37880,1117,9366,36990124.2284582,6984036.69111788,0.0,838773.02859908,174927.1740056,5158.22738554,43251.52882092,9752481,9743115,45036270.87838722,44993019.3495663
2020-06-30,4.61960753,4.56918885,4.66807193,4.55408562,889569,447,889569,447,78068,1590,23796,109574,3008041,13846694,47332,217996,47332,217996,863830,3976714,55668,1133,0,0,0,0,28902,14,3548,72,71157,327748,6013,27773,14135,7,831,16,730,3333,455,0,4340,87,4983707,919498,0,103607,20979,1185,4340,22771498.456066947,4201360.009197299,0.0,473399.94918194995,95857.01288415,5414.488787249999,19830.279608999997,6033316,6028976,27567360.1957266,27547529.916117597
2020-07-01,4.57802087595,4.70151175404,4.74047925337,4.53105401688,1680288,848,1680288,848,149626,3031,28468,132720,4096719,18974243,112846,524735,112846,524735,453984,2108236,42887,870,0,0,0,0,36989,18,4310,87,262516,1222017,12466,58380,13606,6,2620,54,478,2242,881,0,2525,51,7861081,496871,0,303815,28692,1359,2525,36958964.72096052,2336044.846741609,0.0,1428389.7935536627,134895.7752469157,6389.35447374036,11871.317178951,8694343,8691818,40876555.808155395,40864684.490976445
2020-07-02,4.71490258,4.84500392137,4.9126227700000005,4.67060767,2825516,1473,2825516,1473,209234,4375,49354,235541,7638387,36415952,149435,712329,149435,712329,2983438,14221307,126064,2639,0,0,0,0,56350,29,12726,267,371571,1774572,7324,34999,31943,16,984,20,1146,5436,3551,1,3678,77,13846877,3109502,0,440647,40251,4697,3678,67088173.36372806,15065549.383507857,0.0,2134936.4429399264,195016.25283906388,22756.98341867489,17819.92442279886,17445652,17441974,84524252.35085638,84506432.42643358
2020-07-03,4.84085989,4.74328060203,4.90664120957,4.73416852,1999151,1061,1999151,1061,119605,2545,51109,247217,4622377,22310627,124062,598036,124062,598036,2078623,10024274,129901,2765,0,0,0,0,48731,25,8989,191,145686,700757,5455,26376,28511,15,907,19,388,1890,1262,0,6213,131,9039517,2208524,0,203406,34873,1650,6213,42876965.637820415,10475649.048317702,0.0,964811.7341365141,165412.42443459216,7826.4129933495,29470.00238041239,11494183,11487970,54520135.26008299,54490665.257702574
2020-07-04,4.73928683,4.80455775,4.84911284491,4.72237174,1153658,606,1153658,606,100340,2116,17271,82558,2884275,13800358,65692,314605,65692,314605,778015,3726378,87513,1847,0,0,0,0,17926,9,5359,113,91190,436197,2894,13922,8889,4,1030,21,104,503,514,0,2410,50,5440586,865528,0,114475,12813,618,2410,26139609.630841497,4158479.2602419998,0.0,550001.74843125,61560.79845075,2969.2166895,11578.9841775,6436430,6434020,30924199.6388325,30912620.654655
2020-07-05,4.79695295404,4.74216976,4.83525702943,4.64728236872,1405078,732,1405078,732,147422,3077,21325,100058,3650974,17222148,84756,400095,84756,400095,1059079,4993807,41965,873,0,0,0,0,34749,18,3629,75,153036,720095,1535,7256,15312,7,620,12,249,1176,170,0,4128,85,6799389,1101044,0,191414,17467,419,4128,32243856.902276643,5221337.56122944,0.0,907717.68244064,82831.47919792001,1986.9691294400002,19575.676769280002,8113861,8109733,38477306.27104336,38457730.59427408
2020-07-06,4.74269169477,5.36505325,5.38531604759,4.7379093152100005,5123939,2846,5123939,2846,549761,11992,119066,615722,12032948,61715137,268380,1393730,268380,1393730,4802275,24909537,359034,7802,0,0,0,0,107918,58,48131,1005,680744,3496016,7694,39389,53351,29,2937,63,1523,7853,7332,3,11234,243,23486413,5161309,0,836793,63982,8855,11234,126005856.39649224,27690697.62470425,0.0,4489439.00422725,343266.83704149997,47507.54652875,60271.0082105,29568586,29557352,158637038.4172045,158576767.408994
2020-07-07,5.34443142,5.7128167,5.85658084465,5.32995469,6362815,3858,6362815,3858,786348,18381,162167,912324,13786031,77507285,389901,2180813,389901,2180813,6778608,38242238,431513,10208,0,0,0,0,166672,101,51465,1202,804333,4534459,13260,74897,70621,42,7504,177,6683,37405,10190,6,17636,424,28239978,7210121,0,1022470,91385,16873,17636,161329817.9260326,41190099.6578207,0.0,5841183.691249,522065.7541295,96392.35617910001,100751.2353212,36598463,36580827,209080310.6207321,208979559.3854109
2020-07-08,5.72093901,6.47572487,6.4915921593,5.63768097,8960050,5924,8960050,5924,862407,21868,121201,744661,16816910,103639173,452501,2784425,452501,2784425,9430093,58041881,739543,18744,0,0,0,0,177608,117,54884,1383,1167103,7242970,44117,272678,129684,85,11137,285,6533,39839,8406,5,14721,374,36625620,10169636,0,1399595,184938,14939,14721,237177438.3131694,65855764.76404732,0.0,9063392.149427649,1197607.60600806,96740.85383292999,95329.14581126999,48409449,48394728,313486272.8322966,313390943.68648535
2020-07-09,6.46751011,6.10431068,6.46751011,5.79993741,5451914,3564,5451914,3564,450378,11305,98878,599743,12955549,78926963,230689,1404780,230689,1404780,6294326,38328279,422843,10563,0,0,0,0,147679,95,26143,652,717399,4341574,26640,162230,68621,44,5625,141,7636,45568,2994,1,8567,215,24870011,6717169,0,891221,100886,10630,8567,151814273.7590175,41003686.46606492,0.0,5440289.8685402805,615839.4872624801,64888.8225284,52295.62959556,32598484,32589917,198991274.03300914,198938978.40341356
2020-07-10,6.10614182,6.13847502,6.16894717,5.75206929,3791667,2452,3791667,2452,421922,10499,81966,489682,9946933,59206657,215008,1283322,215008,1283322,3951151,23585466,298953,7481,0,0,0,0,89320,57,22831,566,463255,2763081,10783,64914,22059,14,2861,70,3013,18073,2914,1,4079,101,18464171,4250104,0,575406,35703,5927,4079,113341852.44850841,26089157.23640208,0.0,3532115.35735812,219161.97363906,36382.74144354,25038.839606579997,23335390,23331311,143243708.5969578,143218669.75735122
2020-07-11,6.15327014,6.11968689,6.2406913212,6.00269083692,2214091,1466,2214091,1466,172715,4411,21117,129425,5442718,33306983,137961,846256,137961,846256,2088924,12802388,162905,4169,0,0,0,0,42124,27,17715,450,210980,1294485,3409,20809,25492,16,1630,41,12832,78149,5682,3,6138,159,10340654,2251829,0,270819,30531,18514,6138,63281564.71782605,13780488.409821808,0.0,1657327.48386291,186840.16043858998,113299.88308146,37562.63813082,12918485,12912347,79057083.29316165,79019520.65503083
2020-07-12,6.11008289997,7.30918344,7.30918344,6.11008289997,8076984,5883,8076984,5883,882414,25069,186367,1252272,18949318,128119147,547526,3754692,547526,3754692,8493405,57911491,692434,19601,0,0,0,0,207868,152,38047,1073,1102266,7457898,14126,94989,109685,78,6818,191,10833,72650,7457,5,13169,374,37267119,9185839,0,1348181,130629,18290,13169,272392209.05130935,67140982.30130616,0.0,9854102.23932264,954791.32358376,133684.9651176,96254.63672136,47963227,47950058,350572024.51736087,350475769.8806395
2020-07-13,7.30674115179,7.18229114,8.23371698596,6.97627090282,17816944,14723,17816944,14723,1247344,39955,266853,2044115,30737550,235671215,1293870,10001357,1293870,10001357,16411388,126059552,973083,30851,0,0,0,0,398976,332,219549,6970,2118128,16287134,31686,244453,178141,144,17422,561,21477,165453,18128,15,25892,844,70473375,17384471,0,2736653,227249,39605,25892,506160296.86839753,124860332.03688695,0.0,19655438.59515442,1632168.47927386,284454.6405997,185963.88219688,90887245,90861353,652778654.5025094,652592690.6203125
2020-07-14,7.17394195655,8.10346502,8.25062985599,7.0424549,9460899,7878,9460899,7878,605651,19415,134518,1034593,25153380,192793205,710773,5499390,710773,5499390,10067251,78382090,631806,20555,0,0,0,0,179378,151,81739,2632,1647127,12748520,28310,223487,109552,90,9335,296,15312,118632,6434,5,9745,312,46236893,10699057,0,1908244,147197,21746,9745,374679045.05898285,86699434.14648613,0.0,15463388.503624879,1192805.74054894,176217.95032492,78968.2666199,59022882,59013137,478289859.66658765,478210891.39996773
2020-07-15,8.09608379979,8.64312279,8.74196262203,7.8641148265,8557827,7777,8557827,7777,608521,21459,163743,1380603,20518883,172454027,613817,5162003,613817,5162003,9558274,80494907,845050,29832,0,0,0,0,206436,189,46538,1635,1199595,10087428,22272,187392,115272,105,6857,241,12604,105357,12861,11,11310,395,39634435,10403324,0,1452569,144401,25465,11310,342565288.41727364,89917206.75615396,0.0,12554732.227947509,1248075.57399879,220097.12184734998,97753.7187549,51671504,51660194,446603153.81597614,446505400.09722126
2020-07-16,8.64042980967,8.33770628,8.75488067,8.05315886,7208595,6627,7208595,6627,536023,19235,146708,1237295,20705851,173628619,474051,3984961,474051,3984961,8319348,69894421,485444,17439,0,0,0,0,169450,156,106243,3809,1162784,9778361,24352,203702,98581,90,3369,120,13640,112904,11862,11,4868,174,36753874,8804792,0,1438477,126302,25502,4868,306443006.06412876,73411769.55249377,0.0,11993598.71653556,1053068.97857656,212628.18555256003,40587.95417104,47153815,47148947,393154659.4514582,393114071.4972872
2020-07-17,8.37644648,8.28039298,8.55090935858,8.21657201,3300484,3024,3300484,3024,191422,6871,63212,528689,8727930,73132110,205691,1723150,205691,1723150,3725319,31170606,224816,8067,0,0,0,0,85811,78,18204,655,545605,4559459,12538,105123,38790,35,7565,264,5209,43783,3420,3,2316,82,15994914,3950135,0,649620,58893,8629,2316,132444173.60130373,32708670.1240523,0.0,5379108.8876676,487657.18377114,71451.51102442,19177.39014168,20664507,20662191,171110238.69796085,171091061.3078192
2020-07-18,8.2688150295,7.95927977,8.2688150295,7.79344958,4812902,4192,4812902,4192,369248,12555,64479,513583,11416632,90986110,264075,2105064,264075,2105064,5274607,42004301,396050,13466,0,0,0,0,125709,109,62220,2147,741358,5903941,16816,133524,82517,71,6090,207,8803,70049,7759,6,6986,238,22004313,5670657,0,929287,105423,16562,6986,175138483.31364802,45134345.54270889,0.0,7396455.21962399,839091.15119271,131821.59155074,55603.52847322,28733228,28726242,228695800.34719756,228640196.81872433
2020-07-19,7.95204586754,8.06518999,8.1670286,7.80819312728,2795827,2434,2795827,2434,175774,5949,55389,438875,6896213,54936816,174772,1393926,174772,1393926,2608256,20786938,223636,7543,0,0,0,0,59587,51,14782,499,361051,2877433,7209,57160,18078,15,3538,120,1375,10873,2979,2,3333,112,13068574,2831892,0,435420,28825,4354,3333,105400532.20837426,22839747.01116108,0.0,3511745.0254458003,232479.10146175002,35115.83721646,26881.27823667,16372398,16369065,132046500.46189603,132019619.18365936
2020-07-20,8.06967209239,7.2729828,8.10698072,7.24471013,4991963,4162,4991963,4162,303558,9720,73448,562692,11043721,84263150,266420,2009193,266420,2009193,5151228,38949052,393322,12465,0,0,0,0,145234,120,47475,1499,812337,6139415,22267,165914,37674,31,9445,306,4636,34979,9361,7,6188,199,21937493,5544550,0,1005046,69386,13997,6188,159551009.2641204,40325416.78374,0.0,7309682.2712088,504643.18456080003,101799.9402516,45005.2175664,28576660,28570472,207837556.661448,207792551.4438816
2020-07-21,7.25339976083,7.28157682,7.64057181,7.06152983,4887658,3830,4887658,3830,354585,10685,75264,549730,10937153,80041038,283276,2069110,283276,2069110,5316660,38830111,395727,11905,0,0,0,0,92195,71,83284,2490,770808,5622459,17106,125306,43854,34,14058,415,11753,85048,6333,4,5673,169,21708870,5712387,0,946287,75018,18086,5673,158074804.5803934,41595184.76606934,0.0,6890461.48426734,546249.32988276,131694.59836652,41308.38529986,28466321,28460648,207279703.1442792,207238394.75897935
2020-07-22,7.282578224,7.46697514,7.58905961,7.1022777,4560346,3600,4560346,3600,449671,13369,50407,371359,9599551,70889640,253559,1883186,253559,1883186,3554503,26355036,511316,15100,0,0,222,0,106284,83,68788,2050,457106,3392021,6725,49510,27670,21,5221,153,3427,25398,3877,3,9231,270,19727439,4065819,222,632178,39616,7304,9231,147304296.58886644,30359369.396739658,1657.66848108,4720457.41005492,295811.68714624,54538.78642256,68927.64751734,24481809,24472578,182805059.18522826,182736131.5377109
2020-07-23,7.45227539659,7.87447715,8.03155887,7.42285043,4628228,3812,4628228,3812,511172,14977,73257,575343,10917062,85602332,293679,2298333,293679,2298333,4328967,33910937,548982,16034,0,0,4074,3,164867,135,66842,1943,689333,5388553,11365,89267,35583,29,9788,288,3036,23773,7476,6,6049,176,21345305,4877949,4074,921042,56736,10512,6049,168083116.48228073,38411297.93936535,32080.619909099998,7252724.1831903,446766.3355824,82776.5038008,47632.712280349995,27221667,27215618,214356394.77640903,214308762.0641287
2020-07-24,7.8773307826,7.43215277,7.89611572,7.40788751562,2336178,1866,2336178,1866,372159,10230,49293,375417,7314721,55872769,141083,1073231,141083,1073231,2157558,16440664,372241,10088,0,0,1961,1,72212,57,104133,2840,386928,2953507,4312,32671,36990,29,12540,329,2618,19998,3178,2,4381,119,12690695,2529799,1961,563273,53842,5796,4381,94319183.99747515,18801852.64539323,14574.451581970001,4186330.98721621,400161.96944234,43076.75745492,32560.26128537,15849747,15845366,117797741.0698492,117765180.80856383
2020-07-25,7.43127513663,7.65782354,7.76949217,7.41186116,2633469,2092,2633469,2092,434532,11402,33180,253764,7507174,57301182,158541,1212317,158541,1212317,1645537,12586392,417997,10879,0,0,10026,7,48745,38,49640,1275,298722,2282871,5857,44691,27476,21,7204,186,3124,23806,2892,2,8623,229,13558906,2063534,10026,397107,40537,6016,8623,103831709.54344724,15802179.24079036,76777.33881204,3040975.33249878,310425.19284098,46069.466416639996,66033.41238542,16084749,16076126,123174169.52719146,123108136.11480604
